Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Spencer Bivens","SFG",2.34687,1.56294,0,4.00066,29.3457,0.573444,0.324278,2.20976,0.25445,38.9823,166.492,38.9597,18.8351,17.3283,5.02676,12.1335,0.811806,1.95987,29.5938,6.83242,2.80132,2.439,1.16055,0.177749,0.0728778,0.10487136989831924,0.255644,1.31068,0.28811,0.732211,,,4.40911,0.0488593,0.194113,999,1.74462,-0.735314,0.906649,1.74462,0.735314,3.79113,151.70000000000002,3.88974358974359,156,4,,,,,,,,,,,,,,,,,,,"Spencer Bivens","30226",702352
"Grant Wolfram","MIL",0.950295,0.469951,0,4.32823,17.224,0,0.0202653,1.17324,0,18.2566,79.3124,16.7941,9.54334,8.77988,1.9762,8.57507,0.431037,0.816494,18.1036,8.92458,4.22727,2.11119,0.974212,0.228257,0.108118,0.12013941258192062,0.240187,1.38959,0.297303,0.700181,,,4.1337,0.0487154,-0.054648,999,1.12691,0.441294,1.11896,1.12691,-0.441294,3.50805,74.40000000000002,4.133333333333335,74,4.111111111111111,,,,,,,,,,,,,,,,,,,"Grant Wolfram","sa3008313",664991
"Logan Evans","SEA",0.961032,1.20419,0.496845,4.32404,9.73821,2.33676,0,0.812545,0,18.172,77.9514,17.3329,9.48991,8.73072,2.20717,6.81688,0,0.921032,14.5981,7.22995,3.37618,2.14146,1.09314,0.187272,0.0874505,0.09982123225927353,0.24686,1.32896,0.28321,0.696109,,,4.41624,0.048267,0.0676834,999,1.52031,0.343182,1.17105,1.52031,-0.343182,3.4386,74.40000000000002,4.133333333333335,74,4.111111111111111,,,,,,,,,,,,,,,,,,,"Logan Evans","sa3023077",688138
"Chase Shugart","PIT",0.507468,0.766519,0,4.52864,15.4838,0,0.157869,0.990236,0,17.1784,74.8891,17.6631,9.39552,8.64388,2.01989,6.48406,0.239352,0.752779,14.3063,7.49527,3.39709,2.20638,1.05825,0.191033,0.0865822,0.10445115715265274,0.261086,1.40567,0.304781,0.691938,,,4.29327,0.0482619,0.0141272,999,1.13406,-0.457469,1.16714,1.13406,0.457469,3.44382,65.40000000000002,3.8470588235294128,70,4.117647058823529,,,,,,,,,,,,,,,,,,,"Chase Shugart","21544",663767
"Joel Kuhnel","PHI",0.350496,0.647123,0,5.09591,9.45326,0,0,0.673142,0.0306921,12.3859,53.5255,13.5524,7.62287,7.01304,1.40933,3.15978,0.28986,0.770314,8.12868,5.90657,2.296,2.57255,1.02407,0.151866,0.0590332,0.09283242374658585,0.27326,1.34929,0.303143,0.61668,,,4.28503,0.0481972,-0.168397,999,2.04238,0.745851,1.25167,2.04238,-0.745851,3.3311,48.100000000000016,4.008333333333335,55,4.583333333333333,,,,,,,,,,,,,,,,,,,"Joel Kuhnel","19995",669270
"Daniel Robert","TEX",2.40729,1.49742,0,4.29821,26.1109,0,0.026168,1.99909,0,28.917,125.591,26.8358,15.011,13.8102,3.9386,12.0742,0.362248,2.53277,28.9486,9.00984,3.75791,2.39756,1.22583,0.230499,0.0961387,0.13436003774404526,0.241798,1.34557,0.293189,0.715624,,,4.45034,0.0481774,-0.00486724,999,1.41413,-0.532273,0.881579,1.41413,0.532273,3.82456,116.20000000000003,4.006896551724139,114,3.9310344827586206,,,,,,,,,,,,,,,,,,,"Daniel Robert","21229",642016
"Matt Festa","TEX",0.884032,0.467559,0,4.48599,11.0556,0,0,0.540284,0.0150038,11.9942,51.3734,10.9362,6.49829,5.97842,1.56752,4.92144,0.267064,0.612672,11.9149,8.94053,3.69287,2.42103,1.17621,0.231928,0.0957974,0.13613059371709824,0.238577,1.32211,0.289542,0.685009,,,4.26286,0.0474106,0.0194178,750.5999755859375,1.23232,0.0863943,1.23223,1.23232,-0.0863943,3.35703,45.600000000000016,3.800000000000001,44,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Matt Festa","19330",670036
"Josh Winder","ARI",0.75381,0.48499,0.170839,4.42941,7.54682,0.417193,0.000845971,0,0.102146,14.3279,62.3916,15.1807,7.66476,7.05158,1.70915,4.38931,0.117898,1.12729,12.5193,7.86395,2.75712,2.85224,1.07359,0.200658,0.070351,0.1303066685795784,0.266914,1.36587,0.315889,0.693084,,,4.12475,0.042833,-0.0543951,999,5.43002,-1.17215,1.20784,5.43002,1.17215,3.38954,51.00000000000003,3.642857142857145,55,3.9285714285714284,,,,,,,,,,,,,,,,,,,"Josh Winder","24606",680739
"Andrew Misiaszek","CLE",1.78221,1.72733,0,3.98558,26.1776,0,0,1.92995,0,27.3683,118.124,25.493,13.1737,12.1198,3.28809,11.8636,0,1.12547,27.473,9.03442,3.90132,2.31573,1.08128,0.232578,0.100434,0.1321437805891037,0.242479,1.36496,0.298559,0.738335,,,4.14449,0.0419638,0.0792719,999,0.911077,-0.978486,0.981828,0.911077,0.978486,3.6909,120.9,4.477777777777778,119,4.407407407407407,,,,,,,,,,,,,,,,,,,"Andrew Misiaszek","sa3010118",667280
"Blas Castano","SEA",1.57172,1.60173,0.713253,4.25417,20.5367,1.82047,0,1.07715,0,27.6729,118.767,27.5046,14.218,13.0806,3.41397,8.86308,0.535123,1.87092,22.0893,7.18406,2.88252,2.49228,1.11032,0.185989,0.074626,0.11136304587125778,0.254595,1.3142,0.291904,0.701203,,,4.33748,0.0416442,0.0460872,999,1.21592,-0.626833,1.02487,1.21592,0.626833,3.63351,112.50000000000001,4.017857142857143,116,4.142857142857143,,,,,,,,,,,,,,,,,,,"Blas Castano","sa3006617",680604
"Drue Hackenberg","ATL",0.101239,0.270934,0.51163,4.5751,1.33146,1.33146,0,0,0,6.42889,28.5148,6.43824,3.55228,3.26809,0.734928,2.87184,0,0.49659,5.47603,7.66605,4.02038,1.9068,1.02885,0.192042,0.100714,0.0913274958729744,0.256031,1.44816,0.301199,0.695288,,,4.52088,0.0410407,-0.0165015,999,1.13296,-0.484559,1.35717,1.13296,0.484559,3.19044,17.500000000000007,2.916666666666668,18,3,,,,,,,,,,,,,,,,,,,"Drue Hackenberg","sa3023304",802357
"Logan Henderson","MIL",0.822742,0.699278,0.130665,4.20695,7.91809,0.178688,0,0.772432,0,9.31288,38.2308,8.37732,4.73174,4.3532,1.47056,2.50479,0,0.248229,9.90382,9.57109,2.42063,3.95396,1.42116,0.259053,0.0655175,0.1935359388589859,0.236129,1.1685,0.286547,0.697058,,,3.97919,0.0402042,-0.0273095,646.8499755859375,2.02501,1.25645,1.32263,2.02501,-1.25645,3.2365,48.500000000000014,5.38888888888889,47,5.222222222222222,,,,,,,,,,,,,,,,,,,"Logan Henderson","sa3020080",701656
"Scott Effross","NYY",2.29124,1.17842,0,4.09148,27.2904,0,0.0593732,2.25348,1.13543,28.8969,122.273,28.0596,14.2791,13.1368,3.5067,8.9863,0.535302,1.13727,24.2642,7.55712,2.7988,2.70013,1.09217,0.198442,0.0734936,0.12494874745607376,0.250197,1.282,0.290984,0.708439,,,4.1157,0.0401842,0.11366,999,1.56064,-0.0879123,1.00134,1.56064,0.0879123,3.66489,118.60000000000004,4.089655172413794,119,4.103448275862069,,,,,,,,,,,,,,,,,,,"Scott Effross","18384",664123
